Group,Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
4.1,fuelbed_42446.xml,42446,"Xeric upland > 100 yr old oak-pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
4.1,fuelbed_42445.xml,42445,"Xeric upland 61-100 yr old oak-pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
4.1,fuelbed_32446.xml,32446,"Mesic upland > 100 yr old oak-pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
4.1,fuelbed_32445.xml,32445,"Mesic upland 61-100 yr old oak-pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
4.1,fuelbed_31446.xml,31446,"Mesic upland > 100 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
4.1,fuelbed_31445.xml,31445,"Mesic upland 61-100 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
4.1,fuelbed_41346.xml,41346,"Xeric upland > 100 yr old long-needle pine early-stage herbicide application, > 20 yr mFRI",4.4251,3.2834,3114.4888,63.4226,686.9351,1245.851,1118.28,9,64.8838,131.336,189,64.1316,76.3581,0.4308,0.3612,516.175,52.5707,463.6044,0,0,8,26.1117,36.1248,181,61.549,72.2495,422,4.2072,4.4646,4.2072,3.624,2.0826,3.1284,0,1.7308,2.0154,1.416,0.1927,0.4066,1,2,0.1833,0.125,0.1082,5,5,60,65,1.1024,,,14.2716,,,,,,,0.2,0.0925,,,0,0.2,,2.97,1.4,4.8,3,1.5,1.5,,,,,,,,3,,,,,,,32.8416,8.7821,3.0.257
4.1,fuelbed_41345.xml,41345,"Xeric upland 61-100 yr old long-needle pine early-stage herbicide application, > 20 yr mFRI",4.4251,3.2834,3114.4888,63.4226,686.9351,1245.851,1118.28,9,64.8838,131.336,189,64.1316,76.3581,0.4308,0.3612,516.175,52.5707,463.6044,0,0,8,26.1117,36.1248,181,61.549,72.2495,422,4.2072,4.4646,4.2072,3.624,2.0181,3.1284,0,1.5803,1.9824,1.3831,0.1927,0.4066,1,2,0.1833,0.125,0.1082,5,5,60,65,0.882,,,12.8445,,,,,,,0.2,0.0925,,,0,0.2,,2.97,1.4,4.8,3,1.5,1.5,,,,,,,,3,,,,,,,31.4145,8.0685,3.0.257
4.2,fuelbed_41544.xml,41544,"Xeric upland 41-60 yr old long-needle pine plantation, >20 yr mFRI",4.5968,1.5121,889.5115,447.8103,13.7277,1.1327,426.8408,8,278.597,151.2125,186,104.4739,65.7446,0.8747,0.3836,193.0039,190.0078,2.9961,0,0,8,53.0105,38.361,181,124.9533,76.7221,442,4.2881,2.386,4.2881,2.4594,4.3935,2.9971,7.1922,4.8562,1.865,0.9994,0.5644,0.3012,3.5,0.5,0.025,0.0667,0.6643,25,8,10,85,4.0929,,1.9267,16.1776,,,,,,,2.5,1.1562,,,0,0.01,,0.14,0.5,0.75,1.5,1.25,1.25,0,0,0,,,,,0.5,,,5,,,,29.5776,12.9219,3.0.257
4.2,fuelbed_41543.xml,41543,"Xeric upland 21-40 yr old long-needle pine plantation, >20 yr mFRI",3.2981,1.1368,642.168,287.0263,31.4831,24.7361,298.9225,8,199.8825,113.6778,185,97.0018,59.8304,0.1469,0.1389,128.6578,121.7865,6.8713,0,0,8,8.9046,13.8905,181,20.9895,27.7809,431,3.6321,2.0273,3.6321,2.1324,3.2289,2.8548,5.8419,2.7316,1.0711,0.5945,0.2903,0.1863,3,0.5,0.025,0.05,0.3328,15,10,10,50,2.7051,,0.9127,8.6646,,,,,,,1.5,0.6937,,,0,0.01,,0.11,0.3,0.42,1,0.75,0.75,0,0,0,,,,,0.2,,,2.5,,,,16.2046,6.7842,3.0.257
4.2,fuelbed_31544.xml,31544,Mesic upland 41-60 yr old long-needle pine plantation >20 yr mFRI,7.7628,4.7992,4389.9321,3191.52,189.6489,478.2687,530.4944,10,103.7807,102.1102,165,106.3397,72.7148,1.2447,1.2022,1383.2992,1354.1755,29.1237,0,0,8,75.4349,120.2151,187,54.1163,66.7862,673,5.5724,5.3005,5.5724,4.3814,6.7018,7.7758,7.1922,5.4633,3.1502,2.2843,0.6021,0.2638,12,0.5,0.3167,0.05,1.511,15,5,25,90,6.7568,2.2869,1.6294,53.1925,,,,,,,5.5,3.025,,,0,0.05,,0.28,0.89,0.45,1.5,1,1,0,0,0,,,,,2.15,,,5.5,,,,71.5125,33.6088,3.0.257
4.2,fuelbed_31543.xml,31543,Mesic upland 21-40 yr old long-needle pine plantation >20 yr mFRI,6.5002,4.2735,4298.1084,3105.1902,369.907,292.5165,530.4944,10,86.9016,90.9263,162,71.4312,137.856,1.0342,1.0961,1374.3505,1317.5452,56.8052,0,0,8,62.6784,109.6097,184,54.4312,91.3414,553,5.0991,5.2448,5.0991,4.1345,5.3342,3.962,8.8547,5.5321,2.8421,2.0176,0.5915,0.233,12,0.5,0.3167,0.0333,1.5667,15,10,25,55,6.0061,1.5246,1.6294,31.2176,,,,,,,5.5,3.025,,,0,0.1,,0.21,0.45,0.4,1,1,1,0,0,0,,,,,1.95,,,5.5,,,,48.3276,22.5463,3.0.257
4.2,fuelbed_21134.xml,21134,Mesic flatland 41-60 yr old longleaf pine forest and 9-20 yr mFRI,10.6257,6.435,6571.251,4179.3154,1207.3314,493.4049,691.199,12,91.1296,88.1512,203,51.8328,81.4562,1.5121,1.5143,1871.443,1773.301,98.1419,0,0,8,91.6436,151.4299,188,32.8722,50.4766,742,6.5194,6.4851,6.5194,5.0735,3.7434,2.8622,7.1922,3.4745,2.4538,1.7526,0.3148,0.3864,7.2,1,0.3583,0.0667,3.6047,60,20,15,95,3.2343,,0.4548,43.7035,,,,,,,7,4.27,,,0,0.3,,0.36,0.65,0.4,1.5,1.75,1.75,0,0,0,,,,,2.15,,,2.5,,,,62.0635,27.2118,3.0.257
4.2,fuelbed_21133.xml,21133,Mesic flatland 21-40 yr old longleaf pine forest and 9-20 yr mFRI,10.3947,6.3693,6891.5254,4388.189,1526.8831,285.2538,691.199,12,89.1485,87.251,202,91.1817,120.1759,1.4864,1.5403,1986.0447,1861.9269,124.1178,0,0,8,90.0854,154.0293,188,32.3132,51.3431,642,6.4482,6.6412,6.4482,5.0475,3.8993,3.3979,7.1922,3.3025,1.8916,1.4162,0.2886,0.1869,6.2,1,0.3583,0.05,3.1547,60,25,15,60,1.9406,,0.4775,11.976,,,,,,,7,4.27,,,0,0.4,,0.28,0.32,0.35,1,0.75,0.75,0,0,0,,,,,1.95,,,2.5,,,,27.276,11.298,3.0.257
4.2,fuelbed_21534.xml,21534,"Mesic flatland 41-60 yr old long-needle pine plantation, 9-20 yr mFRI",11.3977,6.3623,6026.5615,3634.626,1207.3314,493.4049,691.199,12,97.7507,87.1551,202,99.9801,120.0438,1.553,1.4402,1640.3291,1542.1871,98.1419,0,0,8,94.1231,144.0245,187,67.5231,80.0136,743,6.7521,6.2105,6.7521,5.0447,3.8025,3.0253,7.1922,3.4492,2.5422,1.841,0.3148,0.3864,15,1,0.3583,0.0667,7.6507,60,20,15,95,3.2343,,0.4548,58.0449,,,,,,,8,4.88,,,0,0.3,,0.36,0.65,0.4,1.5,1.75,1.75,0,0,0,,,,,2.15,,,2.5,,,,77.4049,34.6875,3.0.257
4.2,fuelbed_21533.xml,21533,"Mesic flatland 21-40 yr old long-needle pine plantation, 9-20 yr mFRI",11.0044,6.3456,6512.2207,4008.8845,1526.8831,285.2538,691.199,12,94.377,86.9261,202,96.5294,119.7283,1.5322,1.5004,1825.1044,1700.9866,124.1178,0,0,8,92.8619,150.0388,188,33.3092,50.0129,742,6.6346,6.4559,6.6346,5.0381,3.9652,3.5742,7.1922,3.2799,1.9801,1.5046,0.2886,0.1869,10,1,0.3583,0.05,6.0315,70,25,15,60,1.9406,,0.4775,15.8363,,,,,,,8,4.88,,,0,0.4,,0.28,0.32,0.35,1,0.75,0.75,0,0,0,,,,,1.95,,,2.5,,,,32.1363,13.5332,3.0.257
4.2,fuelbed_11133.xml,11133,"Wet flatland 21-40 yr old longleaf pine forest, 9-20 yr mFRI",6.575,4.9077,6812.7163,3283.189,2324.4851,593.1643,611.8783,10,87.9008,104.4185,165,90.0682,74.3586,0.7254,0.9454,1582.0245,1393.071,188.9535,0,0,8,43.9628,94.5353,183,55.7989,105.0393,542,5.1283,6.6031,5.1283,4.4307,4.1565,3.0262,8.1225,3.9641,2.1753,1.8981,0.0909,0.1862,6,1,0.1917,0.0667,3.3741,70,25,15,60,4.7202,,1.0863,15.7391,,,,,,,8,4.6,,,0,0.5,,0.5,0.45,0.45,1,0.75,0.75,0,0,0,,,,,2,,,0.5,,,,30.6391,11.8196,3.0.257
4.2,fuelbed_11134.xml,11134,"Wet flatland 41-60 yr old longleaf pine forest, 9-20 yr mFRI",8.1244,5.5585,7034.1494,3355.3782,2325.2493,741.6436,611.8783,10,108.6152,118.2667,165,111.2934,84.2203,0.913,1.0608,1612.717,1423.7014,189.0156,0,0,8,55.3323,106.0815,184,48.0518,88.4012,643,5.7007,6.7096,5.7007,4.7153,4.2739,2.6634,8.1225,4.6009,2.8936,2.4371,0.1136,0.3429,6,1,0.375,0.0833,3.2758,70,15,15,95,7.8669,,1.0345,56.8523,,,,,,,8,4.6,,,0,0.5,,0.55,0.89,0.5,1.5,1.5,1.5,0,0,0,,,,,2.25,,,0.5,,,,74.5423,32.5012,3.0.257
4.2,fuelbed_42444.xml,42444,"Xeric upland 41-60 yr old oak-pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,0.7793,0.9849,2632.126,107.9457,2524.1804,0,0,8,47.2306,98.4913,183,59.9466,109.4348,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
4.2,fuelbed_42443.xml,42443,"Xeric upland 21-40 yr old oak-pine late-stage herbicide application, >20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,0.7411,0.9495,2556.093,104.2594,2451.8337,0,0,8,44.9173,94.9464,183,57.0105,105.4961,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
4.2,fuelbed_41444.xml,41444,"Xeric upland 41-60 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,0.7793,0.9849,2632.126,107.9457,2524.1804,0,0,8,47.2306,98.4913,183,59.9466,109.4348,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
4.2,fuelbed_41443.xml,41443,"Xeric upland 21-40 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,0.7411,0.9495,2556.093,104.2594,2451.8337,0,0,8,44.9173,94.9464,183,57.0105,105.4961,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
4.2,fuelbed_32444.xml,32444,"Mesic upland 41-60 yr old oak-pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,0.7793,0.9849,2632.126,107.9457,2524.1804,0,0,8,47.2306,98.4913,183,59.9466,109.4348,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
4.2,fuelbed_32443.xml,32443,"Mesic upland 21-40 yr old oak-pine late-stage herbicide application, >20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,0.7411,0.9495,2556.093,104.2594,2451.8337,0,0,8,44.9173,94.9464,183,57.0105,105.4961,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
4.2,fuelbed_31444.xml,31444,"Mesic upland 41-60 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,0.7793,0.9849,2632.126,107.9457,2524.1804,0,0,8,47.2306,98.4913,183,59.9466,109.4348,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
4.2,fuelbed_31443.xml,31443,"Mesic upland 21-40 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,0.7411,0.9495,2556.093,104.2594,2451.8337,0,0,8,44.9173,94.9464,183,57.0105,105.4961,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
4.2,fuelbed_41344.xml,41344,"Xeric upland 41-60 yr old long-needle pine early-stage herbicide application, > 20 yr mFRI",4.4251,3.2834,3114.4888,63.4226,686.9351,1245.851,1118.28,9,64.8838,131.336,189,64.1316,76.3581,0.1702,0.1592,216.8382,26.9105,189.9277,0,0,8,10.3125,15.9178,181,24.3079,31.8355,422,4.2072,4.4646,4.2072,3.624,2.0659,3.4104,0,1.4099,1.9377,1.3384,0.1927,0.4066,1,2,0.1833,0.125,0.1082,5,5,60,65,0.5836,,,3.6356,,,,,,,0.2,0.0925,,,0,0.2,,2.97,1.4,4.8,3,1.5,1.5,,,,,,,,3,,,,,,,22.2056,3.464,3.0.257
4.2,fuelbed_41343.xml,41343,"Xeric upland 21-40 yr old long-needle pine early-stage herbicide application, > 20 yr mFRI",2.804,2.278,2402.5754,63.6221,691.9907,857.5796,789.3831,9,41.1149,91.1184,185,82.4717,119.8926,0.1357,0.1439,218.3207,26.9951,191.3255,0,0,8,8.226,14.3888,181,19.3898,28.7775,321,3.3491,3.9213,3.3491,3.0186,1.677,2.9092,0,1.0036,1.4372,0.8873,0.2789,0.2711,1,2,0.1833,0.0417,0.0744,5,5,40,65,0.2594,,,0.9171,,,,,,,0.2,0.0925,,,0,0.2,,1.99,0.94,3.22,2,1,1,,,,,,,,2,,,1.5,,,,14.9671,2.8048,3.0.257
4.2,fuelbed_41243.xml,41243,"Xeric upland 21-40 yr old long-needle pine sand pine removal, > 20 yr mFRI",4.909,3.507,3841.7363,738.8234,1547.504,962.0212,593.3878,9,71.98,140.2813,189,71.1454,81.5589,0.4604,0.4809,741.3486,313.4859,427.8628,0,0,8,27.9042,48.0939,181,65.7741,96.1878,422,4.4313,4.9585,4.4313,3.7454,1.7836,3.3509,0,0.8105,1.8971,1.2002,0.358,0.3389,3.5,2,0.25,0.125,0.1759,15,10,40,65,1.0468,,,14.4633,,,,,,,2,0.925,,,0,0.5,,3.96,1.14,1.37,2.5,1.25,1.25,,,,,,,,3,,,2.5,,,,33.9333,11.4441,3.0.257
4.3,fuelbed_41541.xml,41541,"Xeric upland 0-10 yr old ong-needle pine plantation, >20 yr mFRI",0.8265,0.6552,727.9685,361.6107,234.1173,57.51,74.7306,8,50.0934,65.5214,183,63.5801,72.8015,0.04,0.0524,78.5534,30.956,47.5974,0,0,8,2.4264,5.2406,181,5.7194,10.4811,200,1.8183,2.1585,1.8183,1.6189,0.3456,0,0,0.8064,0.2289,0.2008,0.0103,0.0178,3.5,0.5,0.025,0.0167,0.4562,15,25,10,10,0.1521,,,0,,,,,,,2,0.925,,,0,0.05,,0.04,0.15,0.21,0.3,0,0,0,0,0,,,,,0.05,,,,,,,2.8,0.5125,3.0.257
4.3,fuelbed_41542.xml,41542,"Xeric upland 11-20 yr old ong-needle pine plantation, >20 yr mFRI",1.5071,0.9138,733.1669,305.5495,157.6434,120.5127,149.4612,8,91.3371,91.3775,183,115.9278,101.5305,0.0158,0.0303,58.2067,26.1569,32.0498,0,0,8,0.955,3.0253,181,2.2512,6.0506,220,2.4552,2.1662,2.4552,1.9118,1.565,2.5962,0,1.0553,0.4446,0.2605,0.0753,0.1088,3,0.5,0.025,0.0333,0.2457,10,15,10,30,0.8468,,,1.1966,,,,,,,1.5,0.6937,,,0,0.03,,0.07,0.15,0.21,0.75,0.38,0.38,0,0,0,,,,,0.1,,,0.5,,,,5.2666,1.4102,3.0.257
4.3,fuelbed_31541.xml,31541,Mesic upland 0-10 yr old long-needle pine plantation >20 yr mFRI,1.3366,1.9463,4008.1411,1866.5533,1150.2568,460.8366,530.4944,8,81.0065,194.6269,188,29.0567,64.8756,0.0489,0.1244,324.3311,159.7881,164.543,0,0,8,2.9619,12.4425,181,6.9817,24.8851,331,2.7902,5.0648,2.3122,2.7902,2.5165,0,8.8547,2.92,1.4782,0.9809,0.2328,0.2645,4,0.5,0.3167,0.0083,1.4291,50,20,25,15,2.4024,,,0.2723,,,,,,,3.5,1.925,,,0,0.3,,0.07,1.67,0.25,0.2,2,1,0,0,0,,,,,0.95,,,2,,,,12.2123,3.3236,3.0.257
4.3,fuelbed_31542.xml,31542,Mesic upland 11-20 yr old long-needle pine plantation >20 yr mFRI,3.4854,2.8772,3676.5515,2242.0596,727.241,176.7566,530.4944,9,51.105,115.0882,189,50.5124,66.9118,0.1301,0.1946,295.9648,191.9337,104.0311,0,0,8,7.8878,19.4611,181,18.5927,38.9223,452,3.7338,4.8508,3.7338,3.3925,4.7518,3.841,8.8547,4.2941,1.9213,1.2979,0.3405,0.283,10,0.5,0.3167,0.0167,3.5031,40,15,25,35,4.004,,,2.4728,,,,,,,5.5,3.025,,,0,0.2,,0.14,0.22,0.35,0.5,2,1,0,0,0,,,,,1.5,,,3,,,,16.8828,5.9989,3.0.257
4.3,fuelbed_21532.xml,21532,"Mesic flatland 11-20 yr old long-needle pine plantation, 9-20 yr mFRI",10.9097,6.4261,6788.5942,4603.5029,1561.3311,136.9344,486.8258,12,93.5656,88.0293,203,53.2183,81.3436,0.3731,0.419,512.313,394.0873,118.2257,0,0,8,22.6144,41.9012,181,53.3054,83.8024,731,6.606,6.5914,6.606,5.07,3.0927,4.7309,0,2.4849,1.3126,1.1225,0.0779,0.1122,7,1,0.3583,0.0417,4.295,70,35,15,40,1.2127,,,1.1295,,,,,,,8,4.88,,,0,0.45,,0.2,0.16,0.3,0.8,0.38,0.38,0,0,0,,,,,1.5,,,0.5,,,,13.7995,4.3797,3.0.257
4.3,fuelbed_21131.xml,21131,Mesic flatland 0-10 yr old longleaf pine forest and 9-20 yr mFRI,3.2343,2.5305,3361.0391,1666.0021,1290.9901,60.3924,343.6546,9,47.4241,101.2194,188,70.3114,84.3495,0.1034,0.1574,240.3749,142.6197,97.7552,0,0,8,6.2677,15.7355,181,14.7739,31.4709,400,3.5968,4.638,3.5968,3.1815,0.4414,0,0,1.0298,0.3997,0.3787,0.009,0.0119,3.2,1,0.3583,0.025,0.5364,20,45,15,20,0.1213,,,0.0459,,,,,,,2,1.22,,,0,0.45,,0.12,0.12,0.25,0.2,0,0,0,0,0,,,,,0.95,,,,,,,4.1359,1.3329,3.0.257
4.3,fuelbed_21132.xml,21132,Mesic flatland 11-20 yr old longleaf pine forest and 9-20 yr mFRI,9.0719,5.2622,5496.0181,3310.927,1561.3311,136.9344,486.8258,10,121.2822,111.9627,163,45.5875,83.5277,0.3001,0.3331,401.6608,283.4351,118.2257,0,0,8,18.1895,33.314,181,42.8752,66.628,631,6.0239,5.9308,6.0239,4.5879,2.9215,4.2149,0,2.6013,1.0817,0.8917,0.0779,0.1122,6.2,1,0.3583,0.0417,2.048,40,35,15,40,0.8625,,,0.7866,,,,,,,5,3.05,,,0,0.45,,0.2,0.16,0.3,0.8,0.38,0.38,0,0,0,,,,,1.5,,,0.5,,,,10.4566,3.2933,3.0.257
4.3,fuelbed_11131.xml,11131,"Wet flatland 0-10 yr old longleaf pine forest, 9-20 yr mFRI",5.0535,3.4335,4801.9946,2251.6421,2255.658,55.5993,239.0955,9,74.0979,137.3408,189,73.2388,79.8493,0.1664,0.2203,363.5549,192.754,170.8009,0,0,8,10.0878,22.0299,181,23.7783,44.0598,401,4.496,5.5437,4.496,3.706,0,0,0,0,0.5645,0.5366,0.0101,0.0178,4,1,0.05,0.0333,0.6916,20,45,15,20,,,,,,,,,,,4,2.3,,,0,0.6,,0.1,0.11,0.2,0.3,0,0,0,0,0,,,,,1,,,,,,,6.31,1.95,3.0.257
